user_id,content_id,content_title,genre,total_duration_min,watched_duration_min,completion_rate_percent,watch_session_length_min,device_type,subscription_type,watch_date,watch_start_hour,region,rating_given,rewatch_flag
8565,886,Show_103,Sci-Fi,86,82,95.35,154,Smart TV,Basic,2024-02-03 03:00:00,23,UK,5,0
2900,1,Show_225,Documentary,128,75,58.59,137,Tablet,Standard,2024-02-03 04:00:00,5,India,5,1
3217,723,Show_123,Animation,165,118,71.52,147,Smart TV,Free,2024-02-03 05:00:00,23,Australia,4,0
5796,775,Show_102,Documentary,130,84,64.62,168,Mobile,Standard,2024-02-03 06:00:00,13,India,2,0
5606,932,Show_264,Comedy,130,69,53.08,105,Mobile,Standard,2024-02-03 07:00:00,21,UK,5,1
2283,332,Show_433,Action,53,19,35.85,67,Tablet,Free,2024-02-03 08:00:00,23,USA,3,0
9775,212,Show_408,Thriller,130,59,45.38,97,Tablet,Basic,2024-02-03 09:00:00,17,UK,2,0
9650,87,Show_487,Animation,27,19,70.37,211,Laptop,Premium,2024-02-03 10:00:00,23,Australia,5,0
1815,665,Show_161,Romance,132,126,95.45,223,Mobile,Standard,2024-02-03 11:00:00,2,USA,2,0
3511,862,Show_233,Action,102,62,60.78,181,Mobile,Free,2024-02-03 12:00:00,0,Australia,1,0
1246,699,Show_491,Action,61,16,26.23,59,Mobile,Premium,2024-02-03 13:00:00,22,Canada,2,0
5825,61,Show_275,Sci-Fi,120,88,73.33,76,Mobile,Premium,2024-02-03 14:00:00,0,Germany,1,1
7516,797,Show_258,Romance,25,9,36.0,64,Mobile,Premium,2024-02-03 15:00:00,13,India,2,0
1416,95,Show_311,Drama,45,4,8.89,189,Mobile,Free,2024-02-03 16:00:00,0,Canada,2,0
7702,786,Show_139,Action,83,15,18.07,33,Mobile,Standard,2024-02-03 17:00:00,0,UK,3,1
4717,553,Show_227,Romance,78,55,70.51,23,Mobile,Free,2024-02-03 18:00:00,3,Canada,3,1
1107,147,Show_273,Documentary,128,35,27.34,227,Laptop,Standard,2024-02-03 19:00:00,11,India,4,1
5513,246,Show_426,Action,140,14,10.0,77,Smart TV,Basic,2024-02-03 20:00:00,14,USA,2,0
2421,644,Show_317,Sci-Fi,52,49,94.23,142,Mobile,Premium,2024-02-03 21:00:00,3,Germany,1,1
8283,961,Show_387,Sci-Fi,169,102,60.36,105,Laptop,Standard,2024-02-03 22:00:00,9,Australia,2,1
1255,297,Show_86,Drama,40,36,90.0,142,Mobile,Basic,2024-02-03 23:00:00,10,USA,5,1
8248,123,Show_291,Sci-Fi,89,7,7.87,229,Tablet,Free,2024-02-04 00:00:00,5,Germany,1,0
3962,655,Show_469,Animation,131,30,22.9,221,Mobile,Premium,2024-02-04 01:00:00,9,Canada,5,1
3282,694,Show_217,Romance,23,19,82.61,61,Smart TV,Standard,2024-02-04 02:00:00,11,UK,4,0
9744,704,Show_359,Thriller,113,49,43.36,186,Laptop,Premium,2024-02-04 03:00:00,2,Canada,5,0
9372,456,Show_66,Sci-Fi,94,89,94.68,188,Tablet,Premium,2024-02-04 04:00:00,14,India,4,1
2477,399,Show_257,Thriller,81,16,19.75,72,Tablet,Premium,2024-02-04 05:00:00,15,India,4,0
9762,719,Show_135,Drama,113,111,98.23,201,Mobile,Free,2024-02-04 06:00:00,9,UK,4,0
5952,946,Show_404,Documentary,114,104,91.23,91,Smart TV,Premium,2024-02-04 07:00:00,21,Germany,5,0
6880,231,Show_427,Comedy,171,72,42.11,107,Smart TV,Standard,2024-02-04 08:00:00,22,USA,4,0
6592,534,Show_375,Action,74,42,56.76,187,Mobile,Free,2024-02-04 09:00:00,10,India,4,0
8091,402,Show_390,Animation,156,17,10.9,201,Mobile,Basic,2024-02-04 10:00:00,15,India,3,1
1591,592,Show_55,Action,150,7,4.67,76,Laptop,Standard,2024-02-04 11:00:00,16,UK,2,0
7277,130,Show_356,Romance,50,27,54.0,213,Laptop,Free,2024-02-04 12:00:00,13,USA,4,0
3260,292,Show_243,Drama,59,10,16.95,133,Mobile,Standard,2024-02-04 13:00:00,15,Canada,1,0
1347,276,Show_252,Drama,55,34,61.82,122,Mobile,Standard,2024-02-04 14:00:00,13,Australia,1,0
9357,912,Show_21,Drama,171,36,21.05,144,Tablet,Basic,2024-02-04 15:00:00,5,UK,3,1
6032,835,Show_307,Action,25,25,100.0,167,Smart TV,Free,2024-02-04 16:00:00,9,USA,5,1
5443,376,Show_430,Sci-Fi,85,6,7.06,120,Laptop,Premium,2024-02-04 17:00:00,16,Australia,5,0
9774,926,Show_163,Action,94,24,25.53,210,Mobile,Standard,2024-02-04 18:00:00,22,UK,5,0
7869,55,Show_356,Action,23,18,78.26,86,Mobile,Standard,2024-02-04 19:00:00,9,Canada,4,1
6696,578,Show_264,Action,98,87,88.78,206,Laptop,Standard,2024-02-04 20:00:00,20,Canada,5,0
4038,739,Show_498,Documentary,153,134,87.58,211,Tablet,Standard,2024-02-04 21:00:00,9,USA,5,0
3845,26,Show_68,Documentary,137,29,21.17,238,Tablet,Standard,2024-02-04 22:00:00,13,USA,2,1
8864,441,Show_107,Sci-Fi,132,126,95.45,165,Mobile,Free,2024-02-04 23:00:00,19,Canada,4,1
7609,765,Show_400,Comedy,113,25,22.12,215,Smart TV,Standard,2024-02-05 00:00:00,16,Canada,4,0
2265,197,Show_67,Romance,81,55,67.9,230,Smart TV,Standard,2024-02-05 01:00:00,8,UK,1,1
3274,642,Show_199,Comedy,98,81,82.65,113,Mobile,Standard,2024-02-05 02:00:00,14,Germany,1,0
3470,243,Show_192,Comedy,155,152,98.06,157,Laptop,Premium,2024-02-05 03:00:00,6,Germany,2,0
3577,824,Show_2,Action,45,11,24.44,20,Smart TV,Premium,2024-02-05 04:00:00,1,USA,3,0
4660,724,Show_257,Animation,63,26,41.27,140,Laptop,Free,2024-02-05 05:00:00,3,Australia,4,0
2068,190,Show_442,Comedy,152,127,83.55,39,Laptop,Standard,2024-02-05 06:00:00,19,Canada,1,1
6591,802,Show_1,Action,89,28,31.46,217,Laptop,Standard,2024-02-05 07:00:00,23,Australia,5,1
6974,738,Show_358,Action,173,131,75.72,215,Tablet,Basic,2024-02-05 08:00:00,17,USA,4,1
5829,758,Show_115,Romance,137,75,54.74,178,Smart TV,Premium,2024-02-05 09:00:00,10,USA,4,0
2950,568,Show_391,Drama,87,38,43.68,143,Tablet,Basic,2024-02-05 10:00:00,4,India,4,1
9283,567,Show_88,Action,38,14,36.84,193,Smart TV,Standard,2024-02-05 11:00:00,7,Canada,1,0
4093,276,Show_197,Documentary,39,26,66.67,48,Mobile,Standard,2024-02-05 12:00:00,21,Germany,2,1
6311,818,Show_469,Comedy,132,21,15.91,143,Laptop,Basic,2024-02-05 13:00:00,19,Germany,1,0
2387,409,Show_92,Romance,159,54,33.96,143,Smart TV,Free,2024-02-05 14:00:00,4,USA,5,0
5274,340,Show_274,Thriller,66,56,84.85,154,Smart TV,Free,2024-02-05 15:00:00,1,USA,5,1
3285,153,Show_344,Thriller,20,7,35.0,89,Mobile,Basic,2024-02-05 16:00:00,4,Canada,3,0
4206,565,Show_160,Thriller,109,94,86.24,223,Tablet,Standard,2024-02-05 17:00:00,2,India,1,0
3924,398,Show_173,Comedy,161,59,36.65,86,Smart TV,Basic,2024-02-05 18:00:00,11,India,1,1
8045,444,Show_33,Drama,83,72,86.75,194,Smart TV,Premium,2024-02-05 19:00:00,18,India,3,1
9471,623,Show_458,Sci-Fi,57,51,89.47,238,Tablet,Free,2024-02-05 20:00:00,6,India,3,0
2618,427,Show_73,Animation,56,20,35.71,180,Tablet,Basic,2024-02-05 21:00:00,18,UK,4,0
9562,958,Show_433,Drama,145,112,77.24,236,Smart TV,Free,2024-02-05 22:00:00,3,Canada,4,0
6896,487,Show_417,Animation,158,59,37.34,106,Tablet,Premium,2024-02-05 23:00:00,22,Canada,5,0
8843,204,Show_481,Romance,119,71,59.66,226,Mobile,Standard,2024-02-06 00:00:00,13,Canada,2,1
8063,112,Show_455,Drama,96,9,9.38,67,Mobile,Standard,2024-02-06 01:00:00,18,Germany,5,1
9495,325,Show_196,Thriller,22,13,59.09,183,Laptop,Standard,2024-02-06 02:00:00,17,India,1,0
2348,959,Show_284,Drama,153,129,84.31,177,Smart TV,Free,2024-02-06 03:00:00,6,India,2,0
6556,258,Show_87,Romance,29,29,100.0,37,Mobile,Premium,2024-02-06 04:00:00,14,Germany,4,0
6289,950,Show_309,Romance,24,8,33.33,217,Mobile,Basic,2024-02-06 05:00:00,20,Germany,3,0
3422,528,Show_224,Thriller,170,56,32.94,64,Mobile,Standard,2024-02-06 06:00:00,0,USA,3,1
4628,951,Show_44,Documentary,157,35,22.29,127,Laptop,Free,2024-02-06 07:00:00,11,UK,5,1
3428,350,Show_336,Comedy,149,123,82.55,6,Tablet,Standard,2024-02-06 08:00:00,23,Germany,1,1
4033,939,Show_494,Animation,32,3,9.38,145,Laptop,Premium,2024-02-06 09:00:00,18,Canada,1,1
7157,957,Show_439,Action,149,104,69.8,198,Laptop,Basic,2024-02-06 10:00:00,22,UK,3,0
9860,678,Show_138,Sci-Fi,103,7,6.8,61,Laptop,Standard,2024-02-06 11:00:00,5,Germany,5,0
9691,813,Show_270,Sci-Fi,84,27,32.14,175,Laptop,Premium,2024-02-06 12:00:00,12,Canada,5,0
8813,894,Show_359,Thriller,82,1,1.22,49,Smart TV,Free,2024-02-06 13:00:00,5,India,4,1
2414,435,Show_36,Documentary,120,91,75.83,35,Smart TV,Premium,2024-02-06 14:00:00,12,India,4,1
7708,426,Show_34,Sci-Fi,92,80,86.96,142,Mobile,Free,2024-02-06 15:00:00,14,Canada,4,1
9721,280,Show_88,Drama,36,7,19.44,27,Laptop,Standard,2024-02-06 16:00:00,15,Australia,2,1
7635,371,Show_146,Romance,28,12,42.86,218,Laptop,Standard,2024-02-06 17:00:00,7,India,5,0
4621,670,Show_16,Animation,162,87,53.7,33,Mobile,Premium,2024-02-06 18:00:00,12,USA,5,0
6315,933,Show_233,Documentary,171,41,23.98,229,Tablet,Free,2024-02-06 19:00:00,12,Germany,4,1
1754,249,Show_421,Romance,57,11,19.3,35,Smart TV,Premium,2024-02-06 20:00:00,19,India,3,1
3347,891,Show_41,Thriller,113,42,37.17,210,Laptop,Premium,2024-02-06 21:00:00,19,USA,4,0
1726,181,Show_255,Romance,114,33,28.95,206,Tablet,Standard,2024-02-06 22:00:00,11,UK,2,0
5923,703,Show_281,Animation,68,50,73.53,22,Tablet,Standard,2024-02-06 23:00:00,18,India,3,0
3649,999,Show_126,Action,88,63,71.59,15,Laptop,Standard,2024-02-07 00:00:00,16,Germany,5,0
3815,651,Show_8,Romance,81,37,45.68,107,Laptop,Premium,2024-02-07 01:00:00,2,India,2,0
4279,78,Show_472,Romance,97,59,60.82,51,Tablet,Premium,2024-02-07 02:00:00,14,Germany,2,1
3984,919,Show_468,Documentary,136,127,93.38,7,Smart TV,Basic,2024-02-07 03:00:00,16,UK,3,0
4807,885,Show_368,Animation,139,133,95.68,134,Smart TV,Basic,2024-02-07 04:00:00,5,Germany,4,0
8876,336,Show_350,Drama,156,48,30.77,186,Laptop,Premium,2024-02-07 05:00:00,23,USA,4,1
7099,50,Show_340,Comedy,95,3,3.16,76,Laptop,Basic,2024-02-07 06:00:00,18,Australia,1,0
1607,85,Show_402,Sci-Fi,54,52,96.3,163,Mobile,Premium,2024-02-07 07:00:00,11,Germany,3,0
7169,695,Show_324,Drama,20,15,75.0,140,Mobile,Standard,2024-02-07 08:00:00,3,Germany,4,1
8790,695,Show_176,Drama,59,35,59.32,175,Smart TV,Free,2024-02-07 09:00:00,20,USA,2,1
6573,4,Show_228,Drama,83,14,16.87,180,Mobile,Standard,2024-02-07 10:00:00,22,Canada,4,1
1634,993,Show_454,Sci-Fi,169,112,66.27,134,Tablet,Premium,2024-02-07 11:00:00,11,Canada,4,1
2074,950,Show_323,Thriller,79,61,77.22,26,Tablet,Standard,2024-02-07 12:00:00,21,Canada,2,1
2914,317,Show_402,Drama,83,31,37.35,128,Tablet,Premium,2024-02-07 13:00:00,1,Germany,3,1
1588,111,Show_367,Comedy,112,95,84.82,137,Tablet,Premium,2024-02-07 14:00:00,6,UK,1,0
4231,334,Show_488,Thriller,91,17,18.68,139,Laptop,Basic,2024-02-07 15:00:00,15,USA,4,0
7351,851,Show_18,Romance,30,28,93.33,24,Tablet,Premium,2024-02-07 16:00:00,23,Germany,4,0
4838,763,Show_56,Comedy,124,24,19.35,224,Smart TV,Free,2024-02-07 17:00:00,11,India,4,0
2973,133,Show_407,Documentary,33,23,69.7,81,Mobile,Basic,2024-02-07 18:00:00,15,Germany,3,1
6044,612,Show_35,Animation,79,50,63.29,134,Smart TV,Free,2024-02-07 19:00:00,13,Canada,2,1
7103,991,Show_390,Thriller,49,14,28.57,36,Laptop,Premium,2024-02-07 20:00:00,0,USA,2,1
7683,914,Show_118,Romance,54,50,92.59,94,Mobile,Standard,2024-02-07 21:00:00,21,India,2,0
6837,684,Show_282,Romance,24,15,62.5,7,Mobile,Premium,2024-02-07 22:00:00,8,USA,2,1
7783,799,Show_254,Drama,102,79,77.45,173,Mobile,Premium,2024-02-07 23:00:00,6,UK,2,0
6594,119,Show_213,Drama,142,70,49.3,46,Tablet,Standard,2024-02-08 00:00:00,4,Canada,2,1
4822,350,Show_61,Sci-Fi,97,27,27.84,81,Laptop,Standard,2024-02-08 01:00:00,9,Australia,4,0
4389,917,Show_88,Action,173,15,8.67,217,Smart TV,Free,2024-02-08 02:00:00,9,Germany,4,1
6914,687,Show_271,Comedy,81,50,61.73,177,Tablet,Basic,2024-02-08 03:00:00,17,Canada,2,1
2780,542,Show_347,Sci-Fi,151,36,23.84,105,Mobile,Basic,2024-02-08 04:00:00,6,Canada,2,0
4688,55,Show_32,Sci-Fi,108,8,7.41,219,Smart TV,Basic,2024-02-08 05:00:00,17,UK,3,1
8211,361,Show_396,Comedy,61,15,24.59,203,Smart TV,Free,2024-02-08 06:00:00,12,India,3,1
6037,708,Show_133,Animation,108,3,2.78,149,Smart TV,Free,2024-02-08 07:00:00,10,Canada,5,0
7319,453,Show_64,Thriller,165,47,28.48,224,Laptop,Standard,2024-02-08 08:00:00,9,India,4,0
9640,553,Show_199,Documentary,59,13,22.03,132,Tablet,Basic,2024-02-08 09:00:00,21,India,2,1
1081,685,Show_256,Comedy,91,88,96.7,51,Laptop,Premium,2024-02-08 10:00:00,8,UK,4,1
7278,330,Show_342,Romance,58,40,68.97,226,Mobile,Free,2024-02-08 11:00:00,14,Canada,5,1
7999,219,Show_155,Documentary,123,96,78.05,201,Mobile,Premium,2024-02-08 12:00:00,13,Germany,3,1
2406,208,Show_463,Animation,33,32,96.97,156,Smart TV,Basic,2024-02-08 13:00:00,2,UK,5,1
8410,670,Show_231,Action,51,30,58.82,203,Smart TV,Basic,2024-02-08 14:00:00,23,UK,1,1
2480,845,Show_301,Animation,144,116,80.56,127,Smart TV,Free,2024-02-08 15:00:00,13,Australia,3,0
4598,740,Show_35,Thriller,116,113,97.41,38,Laptop,Free,2024-02-08 16:00:00,20,Germany,4,1
8993,85,Show_26,Drama,42,13,30.95,182,Tablet,Standard,2024-02-08 17:00:00,15,UK,3,0
5183,685,Show_23,Action,82,1,1.22,46,Laptop,Premium,2024-02-08 18:00:00,22,Australia,5,0
4680,245,Show_141,Action,162,34,20.99,37,Mobile,Standard,2024-02-08 19:00:00,2,India,2,1
8644,872,Show_474,Animation,172,79,45.93,127,Smart TV,Standard,2024-02-08 20:00:00,7,Germany,5,0
5310,685,Show_387,Drama,164,78,47.56,31,Smart TV,Premium,2024-02-08 21:00:00,1,Germany,5,1
2758,335,Show_285,Action,72,71,98.61,210,Laptop,Basic,2024-02-08 22:00:00,23,India,2,0
3599,212,Show_450,Thriller,123,93,75.61,63,Mobile,Premium,2024-02-08 23:00:00,1,USA,4,1
6616,596,Show_320,Thriller,123,119,96.75,151,Tablet,Basic,2024-02-09 00:00:00,22,Germany,4,0
6813,685,Show_156,Thriller,58,31,53.45,119,Smart TV,Standard,2024-02-09 01:00:00,17,USA,3,1
4853,183,Show_471,Sci-Fi,153,153,100.0,234,Smart TV,Basic,2024-02-09 02:00:00,6,India,5,0
3292,955,Show_420,Sci-Fi,86,38,44.19,208,Mobile,Basic,2024-02-09 03:00:00,16,Canada,3,0
2501,133,Show_113,Thriller,154,14,9.09,135,Smart TV,Basic,2024-02-09 04:00:00,5,USA,2,0
9422,892,Show_390,Drama,61,8,13.11,203,Tablet,Premium,2024-02-09 05:00:00,9,UK,1,0
8550,800,Show_139,Drama,34,27,79.41,132,Laptop,Basic,2024-02-09 06:00:00,6,Germany,4,0
5250,774,Show_422,Comedy,130,54,41.54,124,Mobile,Premium,2024-02-09 07:00:00,3,USA,2,0
7991,350,Show_374,Comedy,176,130,73.86,231,Smart TV,Free,2024-02-09 08:00:00,10,Germany,4,1
1114,282,Show_418,Animation,52,17,32.69,157,Smart TV,Free,2024-02-09 09:00:00,15,India,3,1
5406,293,Show_209,Thriller,174,101,58.05,117,Tablet,Standard,2024-02-09 10:00:00,16,Canada,1,0
3347,269,Show_323,Documentary,176,89,50.57,19,Laptop,Standard,2024-02-09 11:00:00,5,India,5,0
2041,861,Show_364,Action,57,56,98.25,87,Tablet,Premium,2024-02-09 12:00:00,19,Canada,4,0
7927,197,Show_430,Action,116,94,81.03,192,Laptop,Basic,2024-02-09 13:00:00,18,Germany,5,1
1011,537,Show_482,Drama,174,93,53.45,87,Tablet,Basic,2024-02-09 14:00:00,19,USA,3,0
8980,653,Show_86,Documentary,52,20,38.46,27,Laptop,Free,2024-02-09 15:00:00,21,UK,4,0
8871,984,Show_285,Action,105,85,80.95,15,Smart TV,Premium,2024-02-09 16:00:00,20,UK,3,0
7375,735,Show_60,Animation,85,61,71.76,191,Smart TV,Basic,2024-02-09 17:00:00,17,India,5,1
8098,20,Show_54,Romance,29,21,72.41,217,Smart TV,Basic,2024-02-09 18:00:00,14,Germany,3,0
4676,759,Show_93,Sci-Fi,24,22,91.67,120,Mobile,Premium,2024-02-09 19:00:00,1,Canada,3,1
7109,840,Show_325,Action,142,35,24.65,166,Laptop,Standard,2024-02-09 20:00:00,18,USA,3,0
6397,956,Show_458,Action,93,16,17.2,107,Mobile,Premium,2024-02-09 21:00:00,5,Canada,2,0
4065,713,Show_458,Comedy,116,50,43.1,11,Laptop,Premium,2024-02-09 22:00:00,11,Canada,2,1
3036,405,Show_373,Romance,137,122,89.05,110,Smart TV,Basic,2024-02-09 23:00:00,0,Canada,4,0
4046,115,Show_265,Action,57,49,85.96,176,Mobile,Free,2024-02-10 00:00:00,22,Germany,3,0
1540,895,Show_382,Sci-Fi,160,17,10.62,223,Mobile,Basic,2024-02-10 01:00:00,23,USA,3,0
1076,701,Show_213,Animation,178,80,44.94,196,Tablet,Basic,2024-02-10 02:00:00,22,Germany,3,1
4067,980,Show_333,Action,66,58,87.88,118,Laptop,Basic,2024-02-10 03:00:00,10,Canada,2,1
1023,975,Show_10,Drama,128,119,92.97,27,Tablet,Premium,2024-02-10 04:00:00,18,Germany,5,0
6134,26,Show_358,Romance,34,2,5.88,106,Mobile,Premium,2024-02-10 05:00:00,21,UK,3,0
1675,566,Show_203,Action,176,132,75.0,62,Mobile,Basic,2024-02-10 06:00:00,3,India,1,1
7668,682,Show_196,Documentary,155,85,54.84,24,Smart TV,Basic,2024-02-10 07:00:00,20,Australia,4,1
5267,395,Show_58,Romance,24,7,29.17,159,Tablet,Free,2024-02-10 08:00:00,18,Canada,2,0
6988,933,Show_494,Action,176,94,53.41,121,Tablet,Standard,2024-02-10 09:00:00,20,UK,5,0
8652,381,Show_256,Sci-Fi,66,6,9.09,192,Tablet,Basic,2024-02-10 10:00:00,5,Germany,1,0
9680,523,Show_223,Animation,87,81,93.1,140,Laptop,Premium,2024-02-10 11:00:00,7,UK,3,1
2485,539,Show_369,Animation,95,89,93.68,105,Mobile,Standard,2024-02-10 12:00:00,21,India,2,1
4659,862,Show_180,Sci-Fi,149,69,46.31,199,Tablet,Standard,2024-02-10 13:00:00,8,India,3,1
3419,83,Show_418,Romance,174,69,39.66,6,Smart TV,Free,2024-02-10 14:00:00,9,Australia,4,1
8740,802,Show_362,Thriller,114,20,17.54,26,Mobile,Standard,2024-02-10 15:00:00,9,Australia,2,0
8143,550,Show_35,Comedy,134,16,11.94,74,Smart TV,Basic,2024-02-10 16:00:00,9,Australia,1,1
4495,445,Show_359,Comedy,55,51,92.73,107,Mobile,Basic,2024-02-10 17:00:00,3,USA,5,1
1756,87,Show_103,Drama,45,41,91.11,108,Smart TV,Premium,2024-02-10 18:00:00,17,USA,5,1
9448,949,Show_161,Thriller,62,37,59.68,40,Tablet,Basic,2024-02-10 19:00:00,11,UK,4,0
2779,833,Show_200,Comedy,46,40,86.96,112,Tablet,Basic,2024-02-10 20:00:00,10,Germany,5,0
7487,387,Show_160,Romance,88,73,82.95,28,Smart TV,Free,2024-02-10 21:00:00,15,India,5,0
1258,963,Show_183,Comedy,167,66,39.52,144,Laptop,Standard,2024-02-10 22:00:00,18,Canada,4,0
5075,668,Show_353,Drama,30,9,30.0,213,Smart TV,Free,2024-02-10 23:00:00,10,India,1,1
9498,398,Show_136,Action,93,86,92.47,26,Mobile,Standard,2024-02-11 00:00:00,22,USA,2,1
9014,820,Show_430,Comedy,123,64,52.03,87,Smart TV,Free,2024-02-11 01:00:00,3,UK,2,0
2118,286,Show_398,Romance,57,22,38.6,77,Smart TV,Premium,2024-02-11 02:00:00,11,Canada,4,0
8631,698,Show_226,Romance,153,22,14.38,208,Mobile,Free,2024-02-11 03:00:00,16,Australia,3,0
4017,694,Show_392,Drama,42,34,80.95,128,Tablet,Free,2024-02-11 04:00:00,23,Australia,4,1
5341,965,Show_243,Animation,66,55,83.33,228,Mobile,Premium,2024-02-11 05:00:00,12,USA,4,1
2658,369,Show_106,Documentary,109,29,26.61,227,Smart TV,Basic,2024-02-11 06:00:00,3,UK,4,1
9378,655,Show_71,Drama,65,38,58.46,85,Mobile,Basic,2024-02-11 07:00:00,5,Germany,4,1
2797,422,Show_77,Documentary,126,123,97.62,155,Smart TV,Premium,2024-02-11 08:00:00,6,India,5,0
1784,718,Show_54,Sci-Fi,159,110,69.18,78,Tablet,Premium,2024-02-11 09:00:00,7,USA,5,0
6691,654,Show_277,Sci-Fi,160,97,60.62,195,Smart TV,Free,2024-02-11 10:00:00,1,Germany,1,1
4196,697,Show_111,Animation,123,18,14.63,34,Smart TV,Premium,2024-02-11 11:00:00,8,Germany,4,1
9532,443,Show_224,Sci-Fi,130,71,54.62,151,Tablet,Premium,2024-02-11 12:00:00,9,India,2,0
1562,753,Show_75,Documentary,123,65,52.85,30,Mobile,Standard,2024-02-11 13:00:00,18,Canada,3,0
5746,520,Show_14,Action,79,1,1.27,222,Laptop,Standard,2024-02-11 14:00:00,0,India,5,0
3999,584,Show_459,Romance,119,88,73.95,132,Laptop,Basic,2024-02-11 15:00:00,15,Canada,2,1
2193,915,Show_258,Animation,87,4,4.6,15,Smart TV,Premium,2024-02-11 16:00:00,17,Germany,5,0
1068,288,Show_482,Sci-Fi,152,4,2.63,24,Smart TV,Free,2024-02-11 17:00:00,7,UK,1,1
6679,95,Show_189,Romance,139,125,89.93,122,Tablet,Basic,2024-02-11 18:00:00,9,USA,3,0
3428,669,Show_364,Drama,56,18,32.14,60,Mobile,Basic,2024-02-11 19:00:00,21,India,5,1
7200,41,Show_239,Animation,91,27,29.67,177,Laptop,Basic,2024-02-11 20:00:00,10,UK,3,0
6396,331,Show_401,Action,146,59,40.41,200,Laptop,Premium,2024-02-11 21:00:00,16,UK,3,0
7993,813,Show_334,Drama,125,32,25.6,51,Tablet,Premium,2024-02-11 22:00:00,6,India,2,0
4598,781,Show_473,Romance,111,33,29.73,208,Tablet,Free,2024-02-11 23:00:00,2,Australia,5,0
1573,155,Show_304,Thriller,50,28,56.0,93,Laptop,Free,2024-02-12 00:00:00,6,Germany,3,0
5214,504,Show_91,Documentary,141,106,75.18,62,Mobile,Basic,2024-02-12 01:00:00,5,Australia,4,0
8636,275,Show_392,Thriller,156,105,67.31,14,Mobile,Premium,2024-02-12 02:00:00,2,Canada,3,1
2478,666,Show_184,Sci-Fi,70,55,78.57,26,Mobile,Free,2024-02-12 03:00:00,7,UK,3,0
7127,565,Show_17,Thriller,48,36,75.0,75,Smart TV,Standard,2024-02-12 04:00:00,0,USA,5,1
7676,179,Show_453,Drama,59,6,10.17,28,Mobile,Standard,2024-02-12 05:00:00,4,USA,4,0
3196,933,Show_12,Animation,60,16,26.67,198,Smart TV,Basic,2024-02-12 06:00:00,23,UK,3,0
9166,752,Show_166,Documentary,30,2,6.67,100,Smart TV,Standard,2024-02-12 07:00:00,18,Australia,5,0
9846,137,Show_146,Thriller,170,87,51.18,217,Tablet,Basic,2024-02-12 08:00:00,12,Germany,5,0
7050,767,Show_282,Comedy,20,18,90.0,193,Smart TV,Premium,2024-02-12 09:00:00,10,UK,3,1
5650,988,Show_479,Action,65,56,86.15,11,Smart TV,Basic,2024-02-12 10:00:00,21,Canada,1,0
9484,736,Show_37,Romance,120,113,94.17,76,Tablet,Basic,2024-02-12 11:00:00,10,UK,1,0
5526,180,Show_70,Animation,168,13,7.74,131,Mobile,Premium,2024-02-12 12:00:00,1,India,2,0
5412,182,Show_169,Documentary,109,56,51.38,42,Mobile,Free,2024-02-12 13:00:00,8,Australia,1,1
6443,259,Show_335,Animation,129,18,13.95,153,Laptop,Free,2024-02-12 14:00:00,1,India,1,1
9787,243,Show_170,Sci-Fi,76,54,71.05,140,Laptop,Free,2024-02-12 15:00:00,20,India,5,0
3593,96,Show_497,Drama,20,13,65.0,125,Smart TV,Free,2024-02-12 16:00:00,18,UK,5,0
7852,197,Show_253,Action,82,43,52.44,93,Laptop,Basic,2024-02-12 17:00:00,11,Germany,3,0
7629,904,Show_346,Sci-Fi,74,39,52.7,32,Tablet,Free,2024-02-12 18:00:00,8,UK,3,0
4869,526,Show_499,Drama,134,79,58.96,96,Laptop,Standard,2024-02-12 19:00:00,8,Germany,5,1
8971,632,Show_460,Thriller,162,146,90.12,58,Laptop,Standard,2024-02-12 20:00:00,22,USA,3,1
8822,387,Show_297,Documentary,168,151,89.88,163,Smart TV,Free,2024-02-12 21:00:00,9,Germany,5,1
3989,408,Show_431,Romance,72,54,75.0,120,Tablet,Standard,2024-02-12 22:00:00,4,India,1,1
8062,269,Show_142,Documentary,156,30,19.23,232,Laptop,Standard,2024-02-12 23:00:00,8,UK,3,1
6340,171,Show_385,Comedy,76,58,76.32,221,Mobile,Premium,2024-02-13 00:00:00,22,USA,1,1
4823,925,Show_273,Animation,136,67,49.26,120,Tablet,Premium,2024-02-13 01:00:00,17,India,2,0
4932,584,Show_225,Comedy,173,71,41.04,124,Tablet,Free,2024-02-13 02:00:00,9,USA,3,0
9554,691,Show_183,Animation,54,18,33.33,45,Smart TV,Basic,2024-02-13 03:00:00,16,Australia,5,0
3429,170,Show_221,Documentary,82,7,8.54,41,Tablet,Basic,2024-02-13 04:00:00,9,Canada,5,1
8444,159,Show_53,Thriller,44,40,90.91,129,Tablet,Premium,2024-02-13 05:00:00,13,India,2,0
8147,509,Show_118,Romance,109,70,64.22,170,Tablet,Premium,2024-02-13 06:00:00,3,UK,5,1
8631,447,Show_365,Action,94,86,91.49,183,Tablet,Basic,2024-02-13 07:00:00,9,Germany,1,0
4598,666,Show_159,Romance,57,1,1.75,80,Tablet,Free,2024-02-13 08:00:00,23,Australia,5,1
5329,914,Show_446,Thriller,149,68,45.64,41,Tablet,Basic,2024-02-13 09:00:00,21,USA,2,0
7718,82,Show_136,Drama,154,49,31.82,105,Tablet,Basic,2024-02-13 10:00:00,17,Canada,4,0
